event_id,member_id,event_type,event_timestamp,enrollment_date,points_earned,transaction_amount,accrual_reason,accrual_category,accrual_multiplier,points_redeemed,redemption_value,redemption_type,tier_status,tier_qualified_date,referred_by_member_id,referral_bonus_amount,ip_address,device_fingerprint,geo_country,geo_city,welcome_bonus_points,fraud_label,signal_embedded
EVT-00008303,MBR-000370,accrual,2024-05-01 04:16:00,2020-04-15,51.0,5.17,purchase,Online,1.0,0.0,0.0,,Silver,,,0.0,77.149.209.113,DEV-732961,US,Boston,0.0,clean,
EVT-00008304,MBR-000924,redemption,2023-08-08 09:21:00,2021-05-26,0.0,0.0,,,1.0,2793.0,27.93,gift_card,Silver,,,0.0,60.142.137.21,DEV-588514,US,New York,0.0,clean,
EVT-00008305,MBR-PF001,accrual,2024-06-13 18:01:00,2023-01-15,8048.0,268.27,bonus,Online,3.0,0.0,0.0,,Gold,,,0.0,176.216.223.49,DEV-108848,US,New York,0.0,fraud,point_farming
EVT-00008306,MBR-000397,accrual,2023-03-09 16:17:00,2020-11-22,194.0,17.87,purchase,Online,1.0,0.0,0.0,,Bronze,,,0.0,94.171.173.71,DEV-774731,US,Los Angeles,0.0,clean,
EVT-00008307,MBR-PF002,accrual,2024-06-05 11:15:00,2023-01-15,29866.0,298.66,bonus,Online,10.0,0.0,0.0,,Gold,,,0.0,214.34.28.52,DEV-944757,US,New York,0.0,fraud,point_farming
EVT-00008308,MBR-000620,accrual,2023-08-16 12:01:00,2022-12-03,231.0,19.6,purchase,Gas,1.0,0.0,0.0,,Bronze,,,0.0,141.28.143.71,DEV-160384,US,Houston,0.0,clean,
EVT-00008309,MBR-000407,redemption,2023-08-06 19:58:00,2021-02-23,0.0,0.0,,,1.0,2530.0,25.3,merchandise,Silver,,,0.0,136.20.53.126,DEV-755416,US,Chicago,0.0,clean,
EVT-00008310,MBR-000661,accrual,2024-08-22 22:20:00,2021-09-26,227.0,22.03,purchase,Entertainment,1.0,0.0,0.0,,Silver,,,0.0,72.103.188.232,DEV-154672,US,Houston,0.0,clean,
EVT-00008311,MBR-000508,accrual,2024-10-22 23:35:00,2021-02-05,354.0,38.5,purchase,Online,1.0,0.0,0.0,,Bronze,,,0.0,104.226.117.116,DEV-361344,US,Atlanta,0.0,clean,
EVT-00008312,MBR-TG000,accrual,2023-12-24 00:00:00,2023-01-01,4937.0,318.89,purchase,Online,1.0,0.0,0.0,,Gold,2023-12-31,,0.0,5.244.245.82,DEV-210487,US,Dallas,0.0,fraud,tier_gaming
EVT-00008313,MBR-000869,accrual,2023-12-29 23:12:00,2020-06-08,70.0,7.85,purchase,Entertainment,1.0,0.0,0.0,,Silver,,,0.0,180.232.36.189,DEV-375690,US,Miami,0.0,clean,
EVT-00008314,MBR-000330,accrual,2023-04-23 03:35:00,2020-03-26,369.0,37.99,purchase,Gas,1.0,0.0,0.0,,Bronze,,,0.0,127.63.63.200,DEV-579157,US,Boston,0.0,clean,
EVT-00008315,MBR-000272,accrual,2023-02-03 13:31:00,2022-09-11,433.0,42.42,purchase,Online,1.0,0.0,0.0,,Bronze,,,0.0,151.195.125.126,DEV-855317,US,Phoenix,0.0,clean,
EVT-00008316,MBR-000925,accrual,2023-05-05 11:56:00,2022-05-03,109.0,9.39,purchase,Retail,1.0,0.0,0.0,,Silver,,,0.0,101.225.231.122,DEV-366556,US,Denver,0.0,clean,
EVT-00008317,MBR-000113,accrual,2023-09-13 12:51:00,2020-08-04,110.0,12.17,purchase,Entertainment,1.0,0.0,0.0,,Silver,,,0.0,120.46.228.2,DEV-598955,US,Atlanta,0.0,clean,
EVT-00008318,MBR-000614,accrual,2024-10-10 11:22:00,2022-01-18,355.0,35.66,purchase,Dining,1.0,0.0,0.0,,Silver,,,0.0,243.185.134.109,DEV-378684,US,Phoenix,0.0,clean,
EVT-00008319,MBR-000950,accrual,2023-07-14 22:14:00,2022-03-05,101.0,8.98,purchase,Online,1.0,0.0,0.0,,Silver,,,0.0,175.120.16.172,DEV-595668,US,Boston,0.0,clean,
EVT-00008320,MBR-000533,accrual,2024-06-29 02:33:00,2022-05-29,441.0,48.77,purchase,Gas,1.0,0.0,0.0,,Silver,,,0.0,40.73.3.184,DEV-801383,US,Phoenix,0.0,clean,
EVT-00008321,MBR-000795,accrual,2024-02-07 09:43:00,2021-01-25,252.0,23.71,purchase,Retail,1.0,0.0,0.0,,Silver,,,0.0,96.211.28.159,DEV-941694,US,Phoenix,0.0,clean,
EVT-00008322,MBR-000164,accrual,2024-10-21 21:14:00,2021-06-06,182.0,16.98,purchase,Online,1.0,0.0,0.0,,Bronze,,,0.0,185.31.180.108,DEV-785188,US,Seattle,0.0,clean,
EVT-00008323,MBR-000408,accrual,2024-03-17 00:06:00,2020-04-22,477.0,47.86,purchase,Grocery,1.0,0.0,0.0,,Bronze,,,0.0,30.109.152.29,DEV-838075,US,Boston,0.0,clean,
EVT-00008324,MBR-000482,accrual,2024-07-23 00:20:00,2021-06-12,377.0,31.52,purchase,Dining,1.0,0.0,0.0,,Silver,,,0.0,248.119.229.106,DEV-364398,US,Houston,0.0,clean,
EVT-00008325,MBR-000460,accrual,2024-07-27 19:22:00,2020-02-13,455.0,43.95,purchase,Entertainment,1.0,0.0,0.0,,Silver,,,0.0,37.69.103.36,DEV-966787,US,Phoenix,0.0,clean,
EVT-00008326,MBR-000625,accrual,2023-04-16 04:21:00,2021-10-01,61.0,6.89,purchase,Travel,1.0,0.0,0.0,,Bronze,,,0.0,1.242.87.182,DEV-713767,US,Chicago,0.0,clean,
EVT-00008327,MBR-000954,redemption,2024-11-11 02:55:00,2022-10-05,0.0,0.0,,,1.0,1794.0,17.94,cashback,Silver,,,0.0,158.64.208.1,DEV-786130,US,Phoenix,0.0,clean,
EVT-00008328,MBR-000671,accrual,2023-03-12 19:38:00,2020-11-17,270.0,22.91,purchase,Online,1.0,0.0,0.0,,Bronze,,,0.0,199.146.7.145,DEV-877481,US,Boston,0.0,clean,
EVT-00008329,MBR-000109,redemption,2024-01-26 14:47:00,2021-10-20,0.0,0.0,,,1.0,1601.0,16.01,cashback,Silver,,,0.0,179.85.92.244,DEV-531257,US,Miami,0.0,clean,
EVT-00008330,MBR-000056,redemption,2023-07-22 23:21:00,2021-02-28,0.0,0.0,,,1.0,1162.0,11.62,statement_credit,Silver,,,0.0,46.72.8.166,DEV-430383,US,Miami,0.0,clean,
EVT-00008331,MBR-000178,accrual,2023-06-02 10:08:00,2020-07-02,302.0,25.18,purchase,Entertainment,1.0,0.0,0.0,,Bronze,,,0.0,182.83.158.131,DEV-553340,US,Phoenix,0.0,clean,
EVT-00008332,MBR-000152,accrual,2024-10-08 09:59:00,2021-02-26,417.0,40.22,purchase,Gas,1.0,0.0,0.0,,Bronze,,,0.0,195.71.3.210,DEV-148882,US,Phoenix,0.0,clean,
EVT-00008333,MBR-000493,redemption,2024-03-22 09:56:00,2021-05-20,0.0,0.0,,,1.0,1020.0,10.2,travel,Silver,,,0.0,155.168.1.145,DEV-501393,US,Boston,0.0,clean,
EVT-00008334,MBR-000711,accrual,2023-06-25 08:29:00,2021-12-15,253.0,22.94,purchase,Online,1.0,0.0,0.0,,Bronze,,,0.0,248.55.5.2,DEV-460494,US,Seattle,0.0,clean,
EVT-00008335,MBR-000909,accrual,2023-01-21 14:58:00,2022-08-21,178.0,17.48,purchase,Retail,1.0,0.0,0.0,,Silver,,,0.0,157.71.100.135,DEV-866479,US,Seattle,0.0,clean,
EVT-00008336,MBR-000262,accrual,2024-05-05 04:23:00,2021-04-29,479.0,56.54,purchase,Retail,1.0,0.0,0.0,,Bronze,,,0.0,17.13.162.88,DEV-757658,US,Denver,0.0,clean,
EVT-00008337,MBR-000869,accrual,2024-10-30 16:28:00,2020-06-08,334.0,32.88,purchase,Travel,1.0,0.0,0.0,,Silver,,,0.0,220.144.141.116,DEV-719617,US,Miami,0.0,clean,
EVT-00008338,MBR-000149,accrual,2024-11-02 01:46:00,2020-06-28,227.0,20.2,purchase,Travel,1.0,0.0,0.0,,Silver,,,0.0,117.52.236.64,DEV-164447,US,Phoenix,0.0,clean,
EVT-00008339,MBR-SY001,redemption,2023-04-24 18:37:00,2023-04-22,0.0,0.0,,,1.0,1000.0,10.0,gift_card,Bronze,,,0.0,224.1.100.169,DEV-262162,US,Boston,1000.0,fraud,synthetic_account_origination
EVT-00008340,MBR-000827,accrual,2023-05-23 18:32:00,2020-11-15,416.0,49.67,purchase,Online,1.0,0.0,0.0,,Bronze,,,0.0,93.98.8.137,DEV-496832,US,Seattle,0.0,clean,
EVT-00008341,MBR-000238,accrual,2024-12-27 14:00:00,2022-03-10,198.0,23.7,purchase,Travel,1.0,0.0,0.0,,Silver,,,0.0,206.201.119.122,DEV-662357,US,Seattle,0.0,clean,
EVT-00008342,MBR-000653,accrual,2023-07-15 18:34:00,2021-02-07,276.0,28.95,purchase,Retail,1.0,0.0,0.0,,Silver,,,0.0,224.241.27.47,DEV-252375,US,Houston,0.0,clean,
EVT-00008343,MBR-000682,accrual,2023-05-06 07:08:00,2020-09-16,151.0,15.85,purchase,Grocery,1.0,0.0,0.0,,Silver,,,0.0,125.199.225.1,DEV-758226,US,Los Angeles,0.0,clean,
EVT-00008344,MBR-000657,accrual,2024-03-12 12:09:00,2021-02-19,59.0,5.43,purchase,Gas,1.0,0.0,0.0,,Bronze,,,0.0,185.10.66.170,DEV-717627,US,Seattle,0.0,clean,
EVT-00008345,MBR-000541,accrual,2024-11-09 16:39:00,2022-10-14,413.0,38.3,purchase,Gas,1.0,0.0,0.0,,Silver,,,0.0,33.173.34.80,DEV-150443,US,Houston,0.0,clean,
EVT-00008346,MBR-000417,accrual,2023-11-18 20:31:00,2020-05-24,213.0,19.69,purchase,Travel,1.0,0.0,0.0,,Bronze,,,0.0,66.247.158.24,DEV-973883,US,Atlanta,0.0,clean,
EVT-00008347,MBR-000760,accrual,2024-02-02 04:06:00,2021-02-14,151.0,17.6,purchase,Travel,1.0,0.0,0.0,,Silver,,,0.0,242.212.56.210,DEV-805854,US,Seattle,0.0,clean,
EVT-00008348,MBR-000683,accrual,2024-02-08 11:14:00,2021-10-01,227.0,25.3,purchase,Entertainment,1.0,0.0,0.0,,Silver,,,0.0,138.178.46.214,DEV-729503,US,New York,0.0,clean,
EVT-00008349,MBR-000815,redemption,2024-12-18 04:23:00,2020-04-08,0.0,0.0,,,1.0,2212.0,22.12,gift_card,Silver,,,0.0,41.107.36.247,DEV-291042,US,Boston,0.0,clean,
EVT-00008350,MBR-000593,accrual,2023-01-12 22:28:00,2020-03-28,273.0,23.19,purchase,Entertainment,1.0,0.0,0.0,,Silver,,,0.0,177.136.251.106,DEV-856197,US,Phoenix,0.0,clean,
EVT-00008351,MBR-000726,accrual,2024-11-12 18:58:00,2022-07-11,328.0,30.34,purchase,Retail,1.0,0.0,0.0,,Silver,,,0.0,45.254.119.178,DEV-859915,US,New York,0.0,clean,
EVT-00008352,MBR-000114,accrual,2024-01-31 05:27:00,2022-06-21,496.0,53.9,purchase,Retail,1.0,0.0,0.0,,Bronze,,,0.0,229.187.156.43,DEV-608965,US,Chicago,0.0,clean,
EVT-00008353,MBR-000379,accrual,2023-01-22 06:10:00,2022-02-16,419.0,43.39,purchase,Gas,1.0,0.0,0.0,,Bronze,,,0.0,69.4.9.28,DEV-596512,US,Houston,0.0,clean,
EVT-00008354,MBR-CR003,accrual,2024-06-10 04:20:00,2022-06-01,344.0,47.26,purchase,Online,1.0,581.0,4.28,gift_card,Gold,,,0.0,51.165.3.53,DEV-544067,US,Miami,0.0,clean,
EVT-00008355,MBR-000039,accrual,2024-01-19 05:18:00,2020-12-11,349.0,41.89,purchase,Gas,1.0,0.0,0.0,,Bronze,,,0.0,42.230.123.120,DEV-673122,US,Denver,0.0,clean,
EVT-00008356,MBR-000012,accrual,2024-08-16 05:55:00,2022-10-25,360.0,44.09,purchase,Travel,1.0,0.0,0.0,,Bronze,,,0.0,251.64.189.60,DEV-219466,US,Seattle,0.0,clean,
EVT-00008357,MBR-000011,redemption,2024-01-18 05:22:00,2022-08-26,0.0,0.0,,,1.0,830.0,8.3,gift_card,Silver,,,0.0,71.199.39.76,DEV-564935,US,Boston,0.0,clean,
EVT-00008358,MBR-000277,accrual,2023-06-09 05:11:00,2021-11-12,237.0,23.88,purchase,Retail,1.0,0.0,0.0,,Silver,,,0.0,230.114.218.187,DEV-300659,US,Chicago,0.0,clean,
EVT-00008359,MBR-000629,accrual,2023-10-23 08:37:00,2020-08-30,437.0,48.37,purchase,Travel,1.0,0.0,0.0,,Bronze,,,0.0,210.190.117.91,DEV-500631,US,Denver,0.0,clean,
EVT-00008360,MBR-000937,accrual,2024-02-16 17:45:00,2022-10-29,215.0,20.34,purchase,Online,1.0,0.0,0.0,,Bronze,,,0.0,31.108.223.89,DEV-516292,US,New York,0.0,clean,
EVT-00008361,MBR-000108,accrual,2023-08-06 06:48:00,2021-02-24,189.0,22.13,purchase,Online,1.0,0.0,0.0,,Bronze,,,0.0,121.13.219.101,DEV-437055,US,Denver,0.0,clean,
EVT-00008362,MBR-000183,accrual,2023-07-18 02:51:00,2020-04-06,134.0,11.19,purchase,Dining,1.0,0.0,0.0,,Bronze,,,0.0,35.196.146.191,DEV-338043,US,Phoenix,0.0,clean,
EVT-00008363,MBR-000623,redemption,2024-08-29 03:47:00,2020-02-23,0.0,0.0,,,1.0,1110.0,11.1,statement_credit,Silver,,,0.0,225.251.104.104,DEV-669678,US,New York,0.0,clean,
EVT-00008364,MBR-000505,accrual,2023-12-26 13:26:00,2021-08-02,400.0,44.62,purchase,Retail,1.0,0.0,0.0,,Silver,,,0.0,134.244.190.111,DEV-392847,US,Los Angeles,0.0,clean,
EVT-00008365,MBR-000569,redemption,2024-08-21 04:34:00,2020-05-26,0.0,0.0,,,1.0,2562.0,25.62,travel,Silver,,,0.0,182.38.47.192,DEV-461064,US,New York,0.0,clean,
EVT-00008366,MBR-000175,accrual,2023-09-09 02:52:00,2021-10-18,274.0,32.19,purchase,Dining,1.0,0.0,0.0,,Silver,,,0.0,235.101.251.137,DEV-120879,US,Los Angeles,0.0,clean,
EVT-00008367,MBR-000114,accrual,2024-07-21 19:25:00,2022-06-21,332.0,41.39,purchase,Gas,1.0,0.0,0.0,,Silver,,,0.0,159.200.157.131,DEV-308921,US,Phoenix,0.0,clean,
EVT-00008368,MBR-AS002,accrual,2024-02-13 04:20:00,2022-01-01,550.0,76.47,purchase,Gas,1.0,0.0,0.0,,Silver,,,0.0,109.151.17.72,DEV-827980,GB,Chicago,0.0,fraud,account_sharing
EVT-00008369,MBR-000084,accrual,2023-09-05 09:07:00,2022-01-03,287.0,30.62,purchase,Retail,1.0,0.0,0.0,,Bronze,,,0.0,216.147.0.227,DEV-199746,US,Houston,0.0,clean,
EVT-00008370,MBR-000403,accrual,2023-10-28 06:29:00,2021-08-26,125.0,12.56,purchase,Grocery,1.0,0.0,0.0,,Silver,,,0.0,7.239.95.140,DEV-493091,US,Atlanta,0.0,clean,
EVT-00008371,MBR-000112,accrual,2023-03-10 01:25:00,2022-11-21,255.0,24.54,purchase,Gas,1.0,0.0,0.0,,Silver,,,0.0,153.135.12.47,DEV-601888,US,Miami,0.0,clean,
EVT-00008372,MBR-000791,redemption,2023-10-07 00:11:00,2021-11-04,0.0,0.0,,,1.0,1143.0,11.43,cashback,Silver,,,0.0,83.11.124.6,DEV-492721,US,Phoenix,0.0,clean,
EVT-00008373,MBR-000706,accrual,2023-10-02 17:32:00,2021-04-05,490.0,45.48,purchase,Entertainment,1.0,0.0,0.0,,Silver,,,0.0,62.239.30.81,DEV-409976,US,Boston,0.0,clean,
EVT-00008374,MBR-000497,accrual,2024-07-25 21:25:00,2022-11-24,128.0,13.5,purchase,Gas,1.0,0.0,0.0,,Bronze,,,0.0,7.232.17.116,DEV-499909,US,Atlanta,0.0,clean,
EVT-00008375,MBR-000625,accrual,2024-04-07 19:38:00,2021-10-01,268.0,27.7,purchase,Online,1.0,0.0,0.0,,Bronze,,,0.0,189.99.134.6,DEV-183472,US,Los Angeles,0.0,clean,
EVT-00008376,MBR-000999,accrual,2024-12-25 08:47:00,2020-02-15,174.0,18.09,purchase,Retail,1.0,0.0,0.0,,Bronze,,,0.0,43.204.36.233,DEV-344776,US,Denver,0.0,clean,
EVT-00008377,MBR-000587,accrual,2024-03-03 05:02:00,2020-03-28,119.0,13.59,purchase,Dining,1.0,0.0,0.0,,Bronze,,,0.0,219.79.25.15,DEV-336184,US,Denver,0.0,clean,
EVT-00008378,MBR-000762,redemption,2024-04-08 18:53:00,2020-11-02,0.0,0.0,,,1.0,669.0,6.69,merchandise,Bronze,,,0.0,29.120.219.215,DEV-212344,US,Los Angeles,0.0,clean,
EVT-00008379,MBR-000505,accrual,2023-12-30 11:56:00,2021-08-02,192.0,20.15,purchase,Dining,1.0,0.0,0.0,,Bronze,,,0.0,139.195.104.212,DEV-731882,US,Denver,0.0,clean,
EVT-00008380,MBR-000678,accrual,2023-10-13 07:34:00,2020-02-20,188.0,20.7,purchase,Entertainment,1.0,0.0,0.0,,Bronze,,,0.0,7.114.205.243,DEV-896323,US,Denver,0.0,clean,
EVT-00008381,MBR-000918,accrual,2023-03-01 14:21:00,2022-09-04,174.0,19.87,purchase,Gas,1.0,0.0,0.0,,Silver,,,0.0,20.29.7.242,DEV-478610,US,Denver,0.0,clean,
EVT-00008382,MBR-000214,accrual,2024-12-23 05:07:00,2022-03-06,405.0,38.65,purchase,Grocery,1.0,0.0,0.0,,Bronze,,,0.0,209.146.177.230,DEV-242339,US,Chicago,0.0,clean,
EVT-00008383,MBR-000661,accrual,2023-09-19 22:19:00,2021-09-26,290.0,24.89,purchase,Grocery,1.0,0.0,0.0,,Bronze,,,0.0,121.162.234.45,DEV-408639,US,Denver,0.0,clean,
EVT-00008384,MBR-000257,accrual,2024-12-17 03:33:00,2021-12-01,414.0,35.34,purchase,Online,1.0,0.0,0.0,,Silver,,,0.0,79.96.212.100,DEV-503387,US,Denver,0.0,clean,
EVT-00008385,MBR-000198,accrual,2024-07-12 12:34:00,2022-01-03,432.0,47.28,purchase,Grocery,1.0,0.0,0.0,,Bronze,,,0.0,117.70.164.32,DEV-218694,US,Boston,0.0,clean,
EVT-00008386,MBR-000938,accrual,2023-01-16 05:01:00,2022-02-16,167.0,16.14,purchase,Gas,1.0,0.0,0.0,,Silver,,,0.0,221.190.164.27,DEV-944809,US,Boston,0.0,clean,
EVT-00008387,MBR-000267,accrual,2024-12-03 10:25:00,2020-09-24,497.0,46.24,purchase,Dining,1.0,0.0,0.0,,Bronze,,,0.0,94.226.144.222,DEV-327242,US,Boston,0.0,clean,
EVT-00008388,MBR-000893,accrual,2024-01-29 12:39:00,2020-09-15,81.0,7.22,purchase,Retail,1.0,0.0,0.0,,Silver,,,0.0,71.65.87.234,DEV-681496,US,Los Angeles,0.0,clean,
EVT-00008389,MBR-000756,redemption,2023-02-25 10:14:00,2022-12-20,0.0,0.0,,,1.0,949.0,9.49,merchandise,Bronze,,,0.0,200.90.101.40,DEV-749695,US,New York,0.0,clean,
EVT-00008390,MBR-000247,accrual,2024-06-13 19:35:00,2020-03-13,151.0,15.36,purchase,Online,1.0,0.0,0.0,,Silver,,,0.0,194.179.54.30,DEV-483386,US,Houston,0.0,clean,
EVT-00008391,MBR-RC000,accrual,2024-09-24 14:05:00,2023-01-01,2000.0,200.0,purchase,Retail,1.0,0.0,0.0,,Silver,,,0.0,250.25.82.182,DEV-294796,US,Boston,0.0,clean,
EVT-00008392,MBR-000554,accrual,2023-03-22 18:05:00,2022-07-22,200.0,23.61,purchase,Entertainment,1.0,0.0,0.0,,Silver,,,0.0,197.138.176.149,DEV-143265,US,Houston,0.0,clean,
EVT-00008393,MBR-000176,accrual,2023-12-08 10:41:00,2021-07-04,237.0,22.59,purchase,Grocery,1.0,0.0,0.0,,Silver,,,0.0,4.94.72.49,DEV-744526,US,Atlanta,0.0,clean,
EVT-00008394,MBR-000144,accrual,2024-05-22 02:33:00,2020-07-05,311.0,30.15,purchase,Entertainment,1.0,0.0,0.0,,Bronze,,,0.0,228.152.94.118,DEV-280700,US,Boston,0.0,clean,
EVT-00008395,MBR-000724,accrual,2023-02-17 11:52:00,2021-01-09,82.0,8.68,purchase,Retail,1.0,0.0,0.0,,Silver,,,0.0,85.154.188.35,DEV-309169,US,Phoenix,0.0,clean,
EVT-00008396,MBR-000758,accrual,2023-03-21 01:50:00,2020-12-11,251.0,28.65,purchase,Travel,1.0,0.0,0.0,,Silver,,,0.0,223.167.72.151,DEV-534007,US,Los Angeles,0.0,clean,
EVT-00008397,MBR-000646,accrual,2024-04-14 22:36:00,2021-03-19,414.0,36.16,purchase,Online,1.0,0.0,0.0,,Silver,,,0.0,23.216.77.242,DEV-934144,US,Atlanta,0.0,clean,
EVT-00008398,MBR-000277,accrual,2023-02-01 06:06:00,2021-11-12,421.0,39.43,purchase,Grocery,1.0,0.0,0.0,,Silver,,,0.0,187.27.21.107,DEV-825790,US,Miami,0.0,clean,
EVT-00008399,MBR-000766,redemption,2024-10-13 07:37:00,2020-05-16,0.0,0.0,,,1.0,1957.0,19.57,merchandise,Silver,,,0.0,117.222.225.117,DEV-916371,US,Boston,0.0,clean,
EVT-00008400,MBR-000607,accrual,2024-02-03 05:12:00,2022-11-06,429.0,36.91,purchase,Online,1.0,0.0,0.0,,Bronze,,,0.0,52.111.133.244,DEV-666556,US,Boston,0.0,clean,
EVT-00008401,MBR-000513,redemption,2024-09-16 23:31:00,2020-07-02,0.0,0.0,,,1.0,1491.0,14.91,gift_card,Silver,,,0.0,226.27.173.202,DEV-368209,US,Los Angeles,0.0,clean,
EVT-00008402,MBR-000459,accrual,2024-07-30 00:25:00,2020-10-26,65.0,7.15,purchase,Online,1.0,0.0,0.0,,Bronze,,,0.0,53.222.224.153,DEV-906928,US,Phoenix,0.0,clean,
EVT-00008403,MBR-000166,accrual,2024-01-22 06:09:00,2021-04-19,391.0,43.8,purchase,Entertainment,1.0,0.0,0.0,,Silver,,,0.0,16.15.108.78,DEV-581779,US,Atlanta,0.0,clean,
EVT-00008404,MBR-000822,redemption,2023-06-26 21:06:00,2020-11-06,0.0,0.0,,,1.0,1538.0,15.38,statement_credit,Bronze,,,0.0,43.70.101.201,DEV-203443,US,Houston,0.0,clean,
EVT-00008405,MBR-000760,accrual,2023-06-05 17:15:00,2021-02-14,220.0,23.08,purchase,Retail,1.0,0.0,0.0,,Silver,,,0.0,150.215.218.216,DEV-628844,US,Seattle,0.0,clean,
EVT-00008406,MBR-000368,accrual,2023-12-29 00:49:00,2020-09-06,136.0,16.44,purchase,Online,1.0,0.0,0.0,,Silver,,,0.0,183.98.30.8,DEV-604924,US,Miami,0.0,clean,
EVT-00008407,MBR-000280,accrual,2024-08-24 10:26:00,2020-05-16,273.0,28.97,purchase,Travel,1.0,0.0,0.0,,Bronze,,,0.0,205.254.137.121,DEV-579259,US,Houston,0.0,clean,
EVT-00008408,MBR-000843,accrual,2023-07-29 16:56:00,2022-05-25,445.0,40.06,purchase,Entertainment,1.0,0.0,0.0,,Silver,,,0.0,215.206.16.173,DEV-159557,US,Boston,0.0,clean,
EVT-00008409,MBR-000091,accrual,2023-07-04 11:38:00,2021-10-20,393.0,47.46,purchase,Grocery,1.0,0.0,0.0,,Silver,,,0.0,224.157.207.113,DEV-936922,US,Chicago,0.0,clean,
EVT-00008410,MBR-000430,accrual,2024-08-25 02:49:00,2021-05-11,295.0,36.73,purchase,Dining,1.0,0.0,0.0,,Bronze,,,0.0,78.178.53.238,DEV-357573,US,Seattle,0.0,clean,
EVT-00008411,MBR-000704,accrual,2023-02-20 09:59:00,2020-07-15,374.0,39.46,purchase,Online,1.0,0.0,0.0,,Bronze,,,0.0,138.246.186.135,DEV-560212,US,Seattle,0.0,clean,
EVT-00008412,MBR-000373,redemption,2023-02-18 19:38:00,2022-06-16,0.0,0.0,,,1.0,808.0,8.08,cashback,Bronze,,,0.0,73.89.189.191,DEV-103976,US,Phoenix,0.0,clean,
EVT-00008413,MBR-000969,redemption,2024-12-07 23:04:00,2020-11-06,0.0,0.0,,,1.0,2233.0,22.33,statement_credit,Bronze,,,0.0,199.92.253.40,DEV-946469,US,Chicago,0.0,clean,
EVT-00008414,MBR-000599,accrual,2024-03-20 13:55:00,2022-05-23,106.0,8.91,purchase,Travel,1.0,0.0,0.0,,Bronze,,,0.0,231.54.74.233,DEV-586055,US,Phoenix,0.0,clean,
EVT-00008415,MBR-000265,accrual,2024-11-09 17:53:00,2020-06-26,275.0,25.13,purchase,Gas,1.0,0.0,0.0,,Silver,,,0.0,184.239.86.164,DEV-808665,US,Miami,0.0,clean,
EVT-00008416,MBR-000478,accrual,2024-02-21 14:50:00,2022-03-15,197.0,17.47,purchase,Entertainment,1.0,0.0,0.0,,Silver,,,0.0,162.227.197.141,DEV-956368,US,Miami,0.0,clean,
EVT-00008417,MBR-000754,accrual,2023-12-04 03:27:00,2021-08-09,483.0,53.15,purchase,Online,1.0,0.0,0.0,,Bronze,,,0.0,182.164.31.150,DEV-344672,US,Miami,0.0,clean,
EVT-00008418,MBR-000980,accrual,2023-07-31 15:04:00,2020-12-21,242.0,21.73,purchase,Travel,1.0,0.0,0.0,,Bronze,,,0.0,30.202.200.218,DEV-851011,US,Boston,0.0,clean,
EVT-00008419,MBR-000669,redemption,2023-08-26 13:13:00,2020-08-12,0.0,0.0,,,1.0,1540.0,15.4,merchandise,Silver,,,0.0,18.107.137.65,DEV-135736,US,Houston,0.0,clean,
EVT-00008420,MBR-000986,accrual,2024-01-04 12:45:00,2022-09-29,249.0,23.21,purchase,Gas,1.0,0.0,0.0,,Silver,,,0.0,74.216.180.99,DEV-828984,US,Boston,0.0,clean,
EVT-00008421,MBR-000797,accrual,2024-06-28 03:59:00,2021-10-11,447.0,48.92,purchase,Retail,1.0,0.0,0.0,,Bronze,,,0.0,187.27.40.60,DEV-740918,US,Atlanta,0.0,clean,
EVT-00008422,MBR-000801,accrual,2024-09-29 07:39:00,2022-09-05,497.0,49.47,purchase,Grocery,1.0,0.0,0.0,,Bronze,,,0.0,72.245.120.72,DEV-659246,US,Houston,0.0,clean,
EVT-00008423,MBR-000359,accrual,2024-08-27 18:54:00,2020-04-25,332.0,38.76,purchase,Online,1.0,0.0,0.0,,Silver,,,0.0,178.132.169.249,DEV-946135,US,New York,0.0,clean,
EVT-00008424,MBR-SY005,redemption,2023-08-31 02:58:00,2023-08-30,0.0,0.0,,,1.0,1000.0,10.0,gift_card,Bronze,,,0.0,113.147.154.69,DEV-508497,US,Denver,1000.0,fraud,synthetic_account_origination
EVT-00008425,MBR-000241,accrual,2024-05-15 23:57:00,2021-10-31,247.0,28.79,purchase,Gas,1.0,0.0,0.0,,Bronze,,,0.0,47.239.144.136,DEV-461435,US,Atlanta,0.0,clean,
EVT-00008426,MBR-000490,redemption,2024-09-05 02:48:00,2022-05-09,0.0,0.0,,,1.0,853.0,8.53,gift_card,Bronze,,,0.0,235.4.248.162,DEV-992953,US,Atlanta,0.0,clean,
EVT-00008427,MBR-000455,redemption,2024-04-18 22:30:00,2021-09-11,0.0,0.0,,,1.0,2082.0,20.82,merchandise,Silver,,,0.0,219.115.57.100,DEV-277091,US,Denver,0.0,clean,
EVT-00008428,MBR-000881,redemption,2023-07-13 07:48:00,2021-05-27,0.0,0.0,,,1.0,1991.0,19.91,cashback,Bronze,,,0.0,156.152.60.22,DEV-150498,US,Seattle,0.0,clean,
EVT-00008429,MBR-000482,accrual,2023-10-14 17:39:00,2021-06-12,429.0,51.15,purchase,Gas,1.0,0.0,0.0,,Silver,,,0.0,92.89.239.136,DEV-646598,US,Boston,0.0,clean,
